point_index,x,y,arc_length_px
775,758.187,659.630,742.762
776,757.812,660.488,743.698
777,757.406,661.336,744.639
778,756.967,662.175,745.586
779,756.495,663.003,746.539
780,755.989,663.820,747.500
781,755.448,664.627,748.471
782,754.872,665.423,749.453
783,754.261,666.207,750.448
784,753.612,666.979,751.456
785,752.926,667.740,752.481
786,752.202,668.489,753.522
787,751.440,669.225,754.582
788,750.637,669.948,755.662
789,749.795,670.659,756.765
790,748.911,671.357,757.890
791,747.986,672.041,759.041
792,747.019,672.711,760.218
793,746.008,673.368,761.423
794,744.954,674.010,762.658
795,743.855,674.638,763.923
796,742.711,675.251,765.222
797,741.521,675.849,766.553
798,740.284,676.432,767.921
799,739.000,677.000,769.325
